date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:37:47	4035/4035	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2002%20Mar%202026%2022:41:25%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=10.1.4	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.minc650.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:47	1720/1720	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2002%20Mar%202026%2022:41:25%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.10.1.4	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.minc436.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:48	3915/3915	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2002%20Mar%202026%2022:41:25%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=10.1.4	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.minc650.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:49	99755/99755	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Aug%202025%2001:10:06%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/2025/08/Image-Laptop-Hiro-Pemogan-1.png	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/2025/08/Image-Laptop-Hiro-Pemogan-1.png	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:50	124848/124848	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Aug%202025%2002:02:50%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/2025/08/Image-Evaluation-Design-Pemogan-3-1.png	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/2025/08/Image-Evaluation-Design-Pemogan-3-1.png	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:51	51169/51169	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Aug%202025%2002:19:36%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/2025/08/Image-Industry-1.png	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/2025/08/Image-Industry-1.png	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:51	106086/106086	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Aug%202025%2002:04:21%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/2025/08/Image-Evaluation-Design-Pemogan-4-1.png	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/2025/08/Image-Evaluation-Design-Pemogan-4-1.png	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:52	49705/49705	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Aug%202025%2002:19:37%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/2025/08/Image-Industry-2.png	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/2025/08/Image-Industry-2.png	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:52	53027/53027	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Aug%202025%2002:19:40%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/2025/08/Image-Industry-3.png	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/2025/08/Image-Industry-3.png	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:52	61980/61980	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Aug%202025%2003:27:10%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/2025/08/Image-Why-Choose-Us-1-1.png	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/2025/08/Image-Why-Choose-Us-1-1.png	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:52	66936/66936	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Aug%202025%2003:27:12%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/2025/08/Image-Why-Choose-Us-2-1.png	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/2025/08/Image-Why-Choose-Us-2-1.png	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:52	42719/42719	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Aug%202025%2003:27:13%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/2025/08/Image-Why-Choose-Us-3-1.png	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/2025/08/Image-Why-Choose-Us-3-1.png	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:53	150351/150351	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Aug%202025%2003:45:10%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/2025/08/Image-Case-Studies-1.png	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/2025/08/Image-Case-Studies-1.png	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:54	154307/154307	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Aug%202025%2003:45:09%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/2025/08/Image-Case-Studies-2.png	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/2025/08/Image-Case-Studies-2.png	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:54	391767/391767	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Aug%202025%2005:25:25%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/2025/08/Image-Teams-Pemogan-1-1024x467.png	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/2025/08/Image-Teams-Pemogan-1-1024x467.png	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:54	105933/105933	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Aug%202025%2007:02:15%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/2025/08/Image-Testimonial-Pemogan-2.png	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/2025/08/Image-Testimonial-Pemogan-2.png	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:55	89987/89987	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Aug%202025%2006:13:40%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/2025/08/Image-Phone-Our-Approach-1.png	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/2025/08/Image-Phone-Our-Approach-1.png	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:55	59447/59447	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Aug%202025%2007:05:26%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/2025/08/Image-Testimonial-Pemogan-3-1.png	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/2025/08/Image-Testimonial-Pemogan-3-1.png	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:55	112274/112274	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Aug%202025%2007:02:16%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/2025/08/Image-Testimonial-Pemogan-1.png	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/2025/08/Image-Testimonial-Pemogan-1.png	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:56	78895/78895	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Aug%202025%2007:09:16%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/2025/08/Image-Contact-Pemogan-1.png	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/2025/08/Image-Contact-Pemogan-1.png	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:56	13882/13882	---M-Z	200	added ('OK')	text/css	date:Mon,%2002%20Mar%202026%2022:41:22%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/woocommerce/assets/client/blocks/wc-blocks.css?ver=wc-10.1.4	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/woocommerce/assets/client/blocks/wc-blocks9652.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:56	0/0	---M--	200	added ('OK')	text/css	date:Wed,%2030%20Jul%202025%2003:52:14%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/jeg-elementor-kit/lib/jeg-framework/assets/css/jeg-dynamic-styles.css?ver=1.3.0	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/jeg-elementor-kit/lib/jeg-framework/assets/css/jeg-dynamic-styles6f3e.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:57	59344/59344	---M-Z	200	added ('OK')	text/css	date:Wed,%2013%20Aug%202025%2006:05:14%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.11.28	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min99bd.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:57	26702/26702	---M-Z	200	added ('OK')	text/css	date:Wed,%2013%20Aug%202025%2006:05:14%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min.css?ver=3.31.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min242d.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:57	114461/114461	---M-Z	200	added ('OK')	text/css	date:Wed,%2027%20Aug%202025%2006:07:59%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/elementor/css/post-295.css?ver=1756274879	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/elementor/css/post-2951304.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:58	5150/5150	---M-Z	200	added ('OK')	text/css	date:Wed,%2013%20Aug%202025%2006:05:06%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/css/widget-social-icons.min.css?ver=3.31.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/css/widget-social-icons.min242d.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:58	7025/7025	---M-Z	200	added ('OK')	text/css	date:Wed,%2013%20Aug%202025%2006:05:05%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/css/conditionals/apple-webkit.min.css?ver=3.31.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/css/conditionals/apple-webkit.min242d.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:59	834/834	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2011%20Aug%202025%2006:40:33%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/offcanvas.js?ver=1.6.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/offcanvas1f22.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:59	971/971	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2011%20Aug%202025%2006:40:33%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/navmenu.js?ver=1.6.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/navmenu1f22.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:59	6038/6038	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2011%20Aug%202025%2006:40:33%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/rkit-navmenu.js?ver=1.6.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/rkit-navmenu1f22.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:38:00	3298/3298	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2011%20Aug%202025%2006:40:33%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/social_share.js?ver=1.6.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/social_share1f22.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:38:00	544/544	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2011%20Aug%202025%2006:40:33%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/running_text.js?ver=1.6.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/running_text1f22.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:38:00	188369/188369	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2018%20Aug%202021%2015:06:54%20GMT	https://cdnjs.cloudflare.com/ajax/libs/Chart.js/3.5.1/chart.min.js?ver=1.6.2	C:/Meus%20Sites/SiteTLCM/cdnjs.cloudflare.com/ajax/libs/Chart.js/3.5.1/chart.min1f22.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:38:01	1486/1486	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2011%20Aug%202025%2006:40:33%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/testimonial_carousel.js?ver=1.6.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/testimonial_carousel1f22.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:38:01	723/723	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2011%20Aug%202025%2006:40:33%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/tabs.js?ver=1.6.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/tabs1f22.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:38:02	972/972	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2011%20Aug%202025%2006:40:33%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/progress.js?ver=1.6.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/progress1f22.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:38:02	2745/2745	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2011%20Aug%202025%2006:40:33%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/counter.js?ver=1.6.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/counter1f22.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:38:03	4497/4497	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2011%20Aug%202025%2006:40:33%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/countdown.js?ver=1.6.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/countdown1f22.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:38:03	6685/6685	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2011%20Aug%202025%2006:40:33%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/image_comparison.js?ver=1.6.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/image_comparison1f22.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:38:03	2137/2137	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2011%20Aug%202025%2006:40:33%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/image_accordion.js?ver=1.6.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/image_accordion1f22.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:38:04	1107/1107	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2011%20Aug%202025%2006:40:33%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/image_gallery.js?ver=1.6.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/image_gallery1f22.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:38:04	24111/24111	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2011%20Aug%202025%2006:40:33%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/masonry.pkgd.min.js?ver=1.6.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/masonry.pkgd.min1f22.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:38:04	5600/5600	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2011%20Aug%202025%2006:40:33%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/imagesloaded.pkgd.min.js?ver=1.6.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/imagesloaded.pkgd.min1f22.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:38:05	6339/6339	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2011%20Aug%202025%2006:40:33%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/home_slider.js?ver=1.6.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/home_slider1f22.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:38:05	2050/2050	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2011%20Aug%202025%2006:40:33%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/back_to_top.js?ver=1.6.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/back_to_top1f22.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:38:06	56343/56343	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2011%20Aug%202025%2006:40:33%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/glightbox.min.js?ver=1.6.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/glightbox.min1f22.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:38:06	1120/1120	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2011%20Aug%202025%2006:40:33%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/video_button.js?ver=1.6.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/video_button1f22.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:38:07	321058/321058	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2013%20Aug%202025%2006:05:21%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/themesflat-addons-for-elementor/assets/js/swiper.min.js?ver=6.8.6	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/themesflat-addons-for-elementor/assets/js/swiper.mine351.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:38:07	11259/11259	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2013%20Aug%202025%2006:05:21%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/themesflat-addons-for-elementor/assets/js/anime.min.js?ver=6.8.6	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/themesflat-addons-for-elementor/assets/js/anime.mine351.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:38:07	5721/5721	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2013%20Aug%202025%2006:05:21%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/themesflat-addons-for-elementor/assets/js/textanimation.js?ver=6.8.6	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/themesflat-addons-for-elementor/assets/js/textanimatione351.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:38:08	5520/5520	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2011%20Aug%202023%2018:18:26%20GMT	https://nva.nirmanavisual.com/pemogan/wp-includes/js/imagesloaded.min.js?ver=5.0.0	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-includes/js/imagesloaded.minbb93.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:38:08	20005/20005	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2013%20Aug%202025%2006:05:21%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/themesflat-addons-for-elementor/assets/js/magnific.popup.min.js?ver=6.8.6	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/themesflat-addons-for-elementor/assets/js/magnific.popup.mine351.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:38:09	23630/23630	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2016%20May%202025%2006:41:35%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/events-addon-for-elementor/assets/js/juxtapose.js?ver=1.1.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/events-addon-for-elementor/assets/js/juxtaposecfa9.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:38:09	11749/11749	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2016%20May%202025%2006:41:35%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/events-addon-for-elementor/assets/js/typed.min.js?ver=2.0.11	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/events-addon-for-elementor/assets/js/typed.min3c89.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:38:09	42563/42563	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2013%20Aug%202025%2006:05:21%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/themesflat-addons-for-elementor/assets/js/owl.carousel.min.js?ver=6.8.6	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/themesflat-addons-for-elementor/assets/js/owl.carousel.mine351.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:38:10	13687/13687	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2016%20May%202025%2006:41:35%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/events-addon-for-elementor/assets/js/jquery.countdown.min.js?ver=1.6.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/events-addon-for-elementor/assets/js/jquery.countdown.min1f22.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:38:10	3375/3375	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2016%20May%202025%2006:41:35%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/events-addon-for-elementor/assets/js/jquery.matchHeight.min.js?ver=0.7.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/events-addon-for-elementor/assets/js/jquery.matchHeight.min230a.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:38:10	34687/34687	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2016%20May%202025%2006:41:35%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/events-addon-for-elementor/assets/js/isotope.min.js?ver=3.0.1	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/events-addon-for-elementor/assets/js/isotope.min41fe.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:38:11	13625/13625	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2016%20May%202025%2006:41:35%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/events-addon-for-elementor/assets/js/packery-mode.pkgd.min.js?ver=2.0.1	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/events-addon-for-elementor/assets/js/packery-mode.pkgd.min7406.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:38:11	5429/5429	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2016%20May%202025%2006:41:35%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/events-addon-for-elementor/assets/js/theia-sticky-sidebar.min.js?ver=1.8.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/events-addon-for-elementor/assets/js/theia-sticky-sidebar.minef6d.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
